SampleNumber,ResultRelativePath,PredictedIndex,TargetIndexes,SolveTime,SolveStatus,IsInfeasible,ObjectiveValue,ObjectiveBound,TighteningApproach,TotalTime
5982,run_results/2020-02-28T20.26.21.267.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.2134079933166504,UserObjLimit,false,0.1,0.0,lp,2.175362179
5983,run_results/2020-02-28T20.26.23.465.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.25281500816345215,UserObjLimit,false,0.09538674713660357,0.02822865791814714,lp,2.194402794
5984,run_results/2020-02-28T20.26.25.461.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.0066680908203125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.992015633
5985,run_results/2020-02-28T20.26.27.083.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.004729032516479492,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.619073257
5986,run_results/2020-02-28T20.26.30.205.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",1.1791858673095703,UserObjLimit,false,0.09983021109386299,0.005691926879204063,lp,3.118413294
5987,run_results/2020-02-28T20.26.31.951.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.010525941848754883,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.735791888
5988,run_results/2020-02-28T20.26.33.987.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.08333492279052734,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.032414636
5989,run_results/2020-02-28T20.26.35.810.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.004406929016113281,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.819019775
5990,run_results/2020-02-28T20.26.37.643.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.00460505485534668,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.829374029
5991,run_results/2020-02-28T20.26.39.728.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.007658958435058594,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.08213465
5992,run_results/2020-02-28T20.26.41.533.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.004964113235473633,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.801573529
5993,run_results/2020-02-28T20.26.43.341.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.004575967788696289,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.803961108
5994,run_results/2020-02-28T20.26.45.483.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.006320953369140625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.137640436
5995,run_results/2020-02-28T20.26.47.358.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.005043983459472656,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.871225773
5996,run_results/2020-02-28T20.26.49.524.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.060289859771728516,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.162805397
5997,run_results/2020-02-28T20.26.51.568.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.017793893814086914,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.040770405
5998,run_results/2020-02-28T20.26.53.804.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.11192584037780762,UserObjLimit,false,0.09004298419924155,0.0,lp,2.232666862
5999,run_results/2020-02-28T20.26.55.485.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.004906892776489258,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.677786867
6000,run_results/2020-02-28T20.26.57.338.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.005115032196044922,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.84938243
6001,run_results/2020-02-28T20.26.59.436.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.013206958770751953,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.095458908
6002,run_results/2020-02-28T20.27.01.381.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.01569986343383789,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.94134819
6003,run_results/2020-02-28T20.27.03.202.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.004925966262817383,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.817646134
6004,run_results/2020-02-28T20.27.05.266.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.006944894790649414,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.060737951
6005,run_results/2020-02-28T20.27.07.712.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.3680839538574219,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.438673704
6006,run_results/2020-02-28T20.27.09.484.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.004551887512207031,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.767959982
6007,run_results/2020-02-28T20.27.11.263.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.04003310203552246,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.774871462
6008,run_results/2020-02-28T20.27.12.911.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.00402522087097168,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.644919352
6009,run_results/2020-02-28T20.27.14.802.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.00480198860168457,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.886274138
6010,run_results/2020-02-28T20.27.16.726.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.011268854141235352,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.921458907
6011,run_results/2020-02-28T20.27.18.855.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.007015228271484375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.125538252
6012,run_results/2020-02-28T20.27.20.903.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.12669897079467773,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.044158183
6013,run_results/2020-02-28T20.27.22.673.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.004369020462036133,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.766114182
6014,run_results/2020-02-28T20.27.24.633.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.006727933883666992,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.956045938
6015,run_results/2020-02-28T20.27.26.677.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.00668787956237793,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.04012512
6016,run_results/2020-02-28T20.27.28.825.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.08169198036193848,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.14361815
6017,run_results/2020-02-28T20.27.30.879.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.007177114486694336,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.051324964
6018,run_results/2020-02-28T20.27.32.671.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.004347085952758789,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.787322321
6019,run_results/2020-02-28T20.27.34.671.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.007075071334838867,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.996943785
6020,run_results/2020-02-28T20.27.36.499.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.004240989685058594,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.824709627
6021,run_results/2020-02-28T20.27.38.254.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.004761934280395508,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.751271332
6022,run_results/2020-02-28T20.27.39.995.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.008325815200805664,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.737513647
6023,run_results/2020-02-28T20.27.41.736.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.005822896957397461,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.73766252
6024,run_results/2020-02-28T20.27.44.407.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.8470079898834229,UserObjLimit,false,0.09680439433894693,0.09343956108629456,lp,2.666982139
6025,run_results/2020-02-28T20.27.46.990.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.5185718536376953,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.571985154
6026,run_results/2020-02-28T20.27.48.728.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.00493311882019043,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.733987351
6027,run_results/2020-02-28T20.27.50.775.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.1927049160003662,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.04347874
6028,run_results/2020-02-28T20.27.52.868.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.17491888999938965,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.09002139
6029,run_results/2020-02-28T20.27.55.000.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.20359206199645996,UserObjLimit,false,0.09565120337590864,0.0386437839868641,lp,2.129011407
6030,run_results/2020-02-28T20.27.56.843.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.005354881286621094,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.834160303
6031,run_results/2020-02-28T20.27.58.696.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.005377054214477539,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.847373997
6032,run_results/2020-02-28T20.28.00.489.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.012927055358886719,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.790076936
6033,run_results/2020-02-28T20.28.02.202.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.005155086517333984,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.7094546
6034,run_results/2020-02-28T20.28.03.936.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.004984855651855469,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.729992786
6035,run_results/2020-02-28T20.28.05.875.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.05309295654296875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.93604595
6036,run_results/2020-02-28T20.28.07.903.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.07758498191833496,UserObjLimit,false,0.05839766092491578,0.0,lp,2.024610545
6037,run_results/2020-02-28T20.28.09.895.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.0077970027923583984,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.989068727
6038,run_results/2020-02-28T20.28.11.938.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.22313308715820312,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.039264273
6039,run_results/2020-02-28T20.28.13.667.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.005053997039794922,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.725617084
6040,run_results/2020-02-28T20.28.15.379.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.005102872848510742,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.708259612
6041,run_results/2020-02-28T20.28.17.257.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.006613016128540039,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.874631167
6042,run_results/2020-02-28T20.28.19.382.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.023056983947753906,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.121385009
6043,run_results/2020-02-28T20.28.21.540.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.20032596588134766,UserObjLimit,false,0.1,0.0,lp,2.154760567
6044,run_results/2020-02-28T20.28.24.217.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.5735368728637695,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.673209047
6045,run_results/2020-02-28T20.28.25.873.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.004248857498168945,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.652972402
6046,run_results/2020-02-28T20.28.28.177.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.2982180118560791,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.296367383
6047,run_results/2020-02-28T20.28.30.298.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.3399229049682617,UserObjLimit,false,0.09615216610847856,0.07508869965253978,lp,2.117366792
6048,run_results/2020-02-28T20.28.32.140.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.005287885665893555,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.836775973
6049,run_results/2020-02-28T20.28.33.766.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.004277944564819336,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.622265701
6050,run_results/2020-02-28T20.28.35.726.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.061856985092163086,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.956820843
6051,run_results/2020-02-28T20.28.37.333.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.00400090217590332,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.603441281
6052,run_results/2020-02-28T20.28.39.383.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.006567955017089844,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.046612461
6053,run_results/2020-02-28T20.28.41.327.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.005975008010864258,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.940161852
6054,run_results/2020-02-28T20.28.44.503.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",1.1908371448516846,UserObjLimit,false,0.09663756511510843,0.039748783567081614,lp,3.171450221
6055,run_results/2020-02-28T20.28.46.193.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.0039370059967041016,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.685807889
6056,run_results/2020-02-28T20.28.47.952.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0048029422760009766,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.754159893
6057,run_results/2020-02-28T20.28.50.565.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.5847270488739014,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.610299565
6058,run_results/2020-02-28T20.28.52.624.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.006621837615966797,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.054075647
6059,run_results/2020-02-28T20.28.54.370.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.003795146942138672,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.735170205
6060,run_results/2020-02-28T20.28.57.360.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",1.0633549690246582,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.982084352
6061,run_results/2020-02-28T20.28.59.093.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0035181045532226562,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.721576362
6062,run_results/2020-02-28T20.29.01.124.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.006430864334106445,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.028262092
6063,run_results/2020-02-28T20.29.03.179.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.007603883743286133,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.04607346
6064,run_results/2020-02-28T20.29.04.871.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.040666818618774414,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.683028214
6065,run_results/2020-02-28T20.29.06.819.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.005326032638549805,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.945977145
6066,run_results/2020-02-28T20.29.08.787.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.09871101379394531,UserObjLimit,false,0.09167010930021936,0.0,lp,1.964365067
6067,run_results/2020-02-28T20.29.10.722.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.005553007125854492,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.931335235
6068,run_results/2020-02-28T20.29.12.654.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.006380796432495117,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.928253515
6069,run_results/2020-02-28T20.29.14.687.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.005525827407836914,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.024503558
6070,run_results/2020-02-28T20.29.16.518.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.004968166351318359,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.826303347
6071,run_results/2020-02-28T20.29.18.510.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.007292032241821289,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.988857959
6072,run_results/2020-02-28T20.29.20.470.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.09342598915100098,UserObjLimit,false,0.020829243028156558,0.0,lp,1.956657063
6073,run_results/2020-02-28T20.29.22.350.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.005884885787963867,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.876166384
6074,run_results/2020-02-28T20.29.24.005.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.02941608428955078,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.650774949
6075,run_results/2020-02-28T20.29.25.853.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.005751848220825195,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.845159797
6076,run_results/2020-02-28T20.29.27.812.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.07262396812438965,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.954661105
6077,run_results/2020-02-28T20.29.29.649.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.004583120346069336,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.833482867
6078,run_results/2020-02-28T20.29.31.691.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.0060291290283203125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.038100799
6079,run_results/2020-02-28T20.29.33.505.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.0045931339263916016,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.807131664
6080,run_results/2020-02-28T20.29.35.297.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.00515294075012207,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.789079648
6081,run_results/2020-02-28T20.29.37.398.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.06562995910644531,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.097928338
6082,run_results/2020-02-28T20.29.39.657.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.37696099281311035,UserObjLimit,false,0.09855694840338308,0.00886906192048901,lp,2.254260758
6083,run_results/2020-02-28T20.29.41.577.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.006489992141723633,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.916435215
6084,run_results/2020-02-28T20.29.43.277.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.038558006286621094,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.69690353
6085,run_results/2020-02-28T20.29.45.270.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.010851144790649414,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.988295118
6086,run_results/2020-02-28T20.29.47.332.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.07611703872680664,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.059696146
6087,run_results/2020-02-28T20.29.49.225.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.005499124526977539,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.889895033
6088,run_results/2020-02-28T20.29.51.186.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.05484199523925781,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.957177292
6089,run_results/2020-02-28T20.29.53.091.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.006623029708862305,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.90173742
6090,run_results/2020-02-28T20.29.54.839.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.0056209564208984375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.741183823
6091,run_results/2020-02-28T20.29.56.848.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.0076639652252197266,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.005530069
6092,run_results/2020-02-28T20.29.59.357.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3873300552368164,UserObjLimit,false,0.09511597641494567,0.0,lp,2.505351887
6093,run_results/2020-02-28T20.30.00.953.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.004308938980102539,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.591772967
6094,run_results/2020-02-28T20.30.03.122.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.3136739730834961,UserObjLimit,false,0.09823321334186308,0.02851435129908465,lp,2.165247428
6095,run_results/2020-02-28T20.30.05.000.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.006081104278564453,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.874196693
6096,run_results/2020-02-28T20.30.06.871.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.006299018859863281,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.867318497
6097,run_results/2020-02-28T20.30.08.681.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.0047969818115234375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.807332032
6098,run_results/2020-02-28T20.30.10.656.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.006395101547241211,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.972289124
6099,run_results/2020-02-28T20.30.12.375.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.0042188167572021484,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.714226923
6100,run_results/2020-02-28T20.30.14.559.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.006688117980957031,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.180912219
6101,run_results/2020-02-28T20.30.16.521.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.005365848541259766,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.958991554
6102,run_results/2020-02-28T20.30.18.540.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.24057602882385254,UserObjLimit,false,0.06305367664535466,0.04353960166034106,lp,2.015710449
6103,run_results/2020-02-28T20.30.20.578.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.005530118942260742,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.034792456
6104,run_results/2020-02-28T20.30.22.500.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.005931854248046875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.919208767
6105,run_results/2020-02-28T20.30.24.527.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.006676912307739258,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.023867961
6106,run_results/2020-02-28T20.30.26.356.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.0045359134674072266,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.820615469
6107,run_results/2020-02-28T20.30.28.255.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.005206108093261719,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.894549765
6108,run_results/2020-02-28T20.30.30.315.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.006608009338378906,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.0568864
6109,run_results/2020-02-28T20.30.31.969.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.004388093948364258,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.649118983
6110,run_results/2020-02-28T20.30.33.786.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.005155086517333984,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.813397662
6111,run_results/2020-02-28T20.30.35.543.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.03554105758666992,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.753066385
6112,run_results/2020-02-28T20.30.37.456.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.007055997848510742,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.909372697
6113,run_results/2020-02-28T20.30.39.834.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.30632805824279785,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.373943442
6114,run_results/2020-02-28T20.30.41.983.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.007798910140991211,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.145861052
6115,run_results/2020-02-28T20.30.43.987.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.006498098373413086,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.999926966
6116,run_results/2020-02-28T20.30.45.821.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.037374019622802734,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.830987045
6117,run_results/2020-02-28T20.30.47.884.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.006208896636962891,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.059521383
6118,run_results/2020-02-28T20.30.49.935.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.00803518295288086,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.047532919
6119,run_results/2020-02-28T20.30.51.777.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.0055730342864990234,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.838383602
6120,run_results/2020-02-28T20.30.53.530.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.0041768550872802734,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.749659342
